A韻序,A聲調,A韻名,A韻(調整前),B小韻序,B紐,B呼,B等,B上字(null),B下字(null),C小韻內字序(不是Int),C字
3,平,上平三,鍾,49,昌,O,3,尺,容,11,䂌
3,平,上平三,鍾,50,以,O,3,餘,封,1,容
3,平,上平三,鍾,50,以,O,3,餘,封,2,溶
3,平,上平三,鍾,50,以,O,3,餘,封,3,滽
3,平,上平三,鍾,50,以,O,3,餘,封,4,庸
3,平,上平三,鍾,50,以,O,3,餘,封,5,𦤘
3,平,上平三,鍾,50,以,O,3,餘,封,6,𧴄
3,平,上平三,鍾,50,以,O,3,餘,封,7,㺎
3,平,上平三,鍾,50,以,O,3,餘,封,8,𤛑
3,平,上平三,鍾,50,以,O,3,餘,封,9,墉
3,平,上平三,鍾,50,以,O,3,餘,封,10,鎔
3,平,上平三,鍾,50,以,O,3,餘,封,11,鏞
3,平,上平三,鍾,50,以,O,3,餘,封,12,銿
3,平,上平三,鍾,50,以,O,3,餘,封,13,鄘
3,平,上平三,鍾,50,以,O,3,餘,封,14,傭
3,平,上平三,鍾,50,以,O,3,餘,封,15,𪅟
3,平,上平三,鍾,50,以,O,3,餘,封,16,㼸
3,平,上平三,鍾,50,以,O,3,餘,封,17,𤮇
3,平,上平三,鍾,50,以,O,3,餘,封,18,鱅
3,平,上平三,鍾,50,以,O,3,餘,封,19,蓉
3,平,上平三,鍾,50,以,O,3,餘,封,20,䗤
3,平,上平三,鍾,50,以,O,3,餘,封,21,傛
3,平,上平三,鍾,50,以,O,3,餘,封,22,褣
3,平,上平三,鍾,50,以,O,3,餘,封,23,搈
3,平,上平三,鍾,50,以,O,3,餘,封,24,瑢
3,平,上平三,鍾,50,以,O,3,餘,封,25,䈶
3,平,上平三,鍾,50,以,O,3,餘,封,26,嵱
3,平,上平三,鍾,50,以,O,3,餘,封,27,頌
3,平,上平三,鍾,50,以,O,3,餘,封,28,㝐
3,平,上平三,鍾,50,以,O,3,餘,封,29,䡆
3,平,上平三,鍾,50,以,O,3,餘,封,30,㟾
3,平,上平三,鍾,50,以,O,3,餘,封,31,𨲟
3,平,上平三,鍾,50,以,O,3,餘,封,32,𪃾
3,平,上平三,鍾,50,以,O,3,餘,封,33,槦
3,平,上平三,鍾,50,以,O,3,餘,封,34,㣑
3,平,上平三,鍾,50,以,O,3,餘,封,35,𢧳
3,平,上平三,鍾,51,幫,C,3,府,容,1,封
3,平,上平三,鍾,51,幫,C,3,府,容,2,𡉚
3,平,上平三,鍾,51,幫,C,3,府,容,3,犎
3,平,上平三,鍾,51,幫,C,3,府,容,4,葑
3,平,上平三,鍾,51,幫,C,3,府,容,5,崶
3,平,上平三,鍾,52,曉,O,3,許,容,1,胷
3,平,上平三,鍾,52,曉,O,3,許,容,2,凶
3,平,上平三,鍾,52,曉,O,3,許,容,3,𣧑
3,平,上平三,鍾,52,曉,O,3,許,容,4,銎
3,平,上平三,鍾,52,曉,O,3,許,容,5,洶
3,平,上平三,鍾,52,曉,O,3,許,容,6,恟
3,平,上平三,鍾,52,曉,O,3,許,容,7,𧧗
3,平,上平三,鍾,52,曉,O,3,許,容,8,兇
3,平,上平三,鍾,52,曉,O,3,許,容,9,訩
3,平,上平三,鍾,52,曉,O,3,許,容,10,匈
3,平,上平三,鍾,53,疑,O,3,魚,容,1,顒
3,平,上平三,鍾,53,疑,O,3,魚,容,2,𩤛
3,平,上平三,鍾,53,疑,O,3,魚,容,3,鰅
3,平,上平三,鍾,53,疑,O,3,魚,容,4,喁
3,平,上平三,鍾,54,影,O,3,於,容,1,邕
3,平,上平三,鍾,54,影,O,3,於,容,2,雍
3,平,上平三,鍾,54,影,O,3,於,容,3,噰
3,平,上平三,鍾,54,影,O,3,於,容,4,嗈
3,平,上平三,鍾,54,影,O,3,於,容,5,郺
3,平,上平三,鍾,54,影,O,3,於,容,6,澭
3,平,上平三,鍾,54,影,O,3,於,容,7,灉
3,平,上平三,鍾,54,影,O,3,於,容,8,癰
3,平,上平三,鍾,54,影,O,3,於,容,9,罋
3,平,上平三,鍾,54,影,O,3,於,容,10,廱
3,平,上平三,鍾,54,影,O,3,於,容,11,饔
3,平,上平三,鍾,54,影,O,3,於,容,12,壅
3,平,上平三,鍾,54,影,O,3,於,容,13,雝
3,平,上平三,鍾,54,影,O,3,於,容,14,𪄉
3,平,上平三,鍾,54,影,O,3,於,容,15,㻾
3,平,上平三,鍾,54,影,O,3,於,容,16,𧴗
3,平,上平三,鍾,55,娘,O,3,女,容,1,醲
3,平,上平三,鍾,55,娘,O,3,女,容,2,𨑊
3,平,上平三,鍾,55,娘,O,3,女,容,3,濃
3,平,上平三,鍾,55,娘,O,3,女,容,4,襛
3,平,上平三,鍾,55,娘,O,3,女,容,5,穠
3,平,上平三,鍾,55,娘,O,3,女,容,6,檂
3,平,上平三,鍾,55,娘,O,3,女,容,7,𪒬
3,平,上平三,鍾,55,娘,O,3,女,容,8,𨲳
3,平,上平三,鍾,56,澄,O,3,直,容,1,重
3,平,上平三,鍾,56,澄,O,3,直,容,2,穜
3,平,上平三,鍾,56,澄,O,3,直,容,3,緟
3,平,上平三,鍾,56,澄,O,3,直,容,4,褈
3,平,上平三,鍾,56,澄,O,3,直,容,5,䳯
3,平,上平三,鍾,56,澄,O,3,直,容,6,蝩
3,平,上平三,鍾,57,從,O,3,疾,容,1,從
3,平,上平三,鍾,57,從,O,3,疾,容,2,从
3,平,上平三,鍾,57,從,O,3,疾,容,3,𩀰
3,平,上平三,鍾,58,徹,O,3,丑,凶,1,蹱
3,平,上平三,鍾,58,徹,O,3,丑,凶,2,傭
3,平,上平三,鍾,58,徹,O,3,丑,凶,3,𦟛
3,平,上平三,鍾,58,徹,O,3,丑,凶,4,𨙔
3,平,上平三,鍾,58,徹,O,3,丑,凶,5,䝑
3,平,上平三,鍾,58,徹,O,3,丑,凶,6,𨤩
3,平,上平三,鍾,58,徹,O,3,丑,凶,7,𪒒
3,平,上平三,鍾,59,並,C,3,符,容,1,逢
3,平,上平三,鍾,59,並,C,3,符,容,2,縫
3,平,上平三,鍾,59,並,C,3,符,容,3,漨
3,平,上平三,鍾,59,並,C,3,符,容,4,䩼
3,平,上平三,鍾,59,並,C,3,符,容,5,𥎌
3,平,上平三,鍾,59,並,C,3,符,容,6,夆
3,平,上平三,鍾,59,並,C,3,符,容,7,𥛝
3,平,上平三,鍾,59,並,C,3,符,容,8,捀
3,平,上平三,鍾,60,滂,C,3,敷,容,1,峯
3,平,上平三,鍾,60,滂,C,3,敷,容,2,鋒
3,平,上平三,鍾,60,滂,C,3,敷,容,3,丰
3,平,上平三,鍾,60,滂,C,3,敷,容,4,𡴀
3,平,上平三,鍾,60,滂,C,3,敷,容,5,𢓱
3,平,上平三,鍾,60,滂,C,3,敷,容,6,妦
3,平,上平三,鍾,60,滂,C,3,敷,容,7,蠭
3,平,上平三,鍾,60,滂,C,3,敷,容,8,蜂
3,平,上平三,鍾,60,滂,C,3,敷,容,9,𧒒
3,平,上平三,鍾,60,滂,C,3,敷,容,10,蘴
3,平,上平三,鍾,60,滂,C,3,敷,容,11,桻
3,平,上平三,鍾,60,滂,C,3,敷,容,12,㷭
3,平,上平三,鍾,60,滂,C,3,敷,容,13,烽
3,平,上平三,鍾,60,滂,C,3,敷,容,14,莑
3,平,上平三,鍾,60,滂,C,3,敷,容,15,仹
3,平,上平三,鍾,60,滂,C,3,敷,容,16,㸼
3,平,上平三,鍾,61,精,O,3,即,容,1,縱
3,平,上平三,鍾,61,精,O,3,即,容,2,𣯨
3,平,上平三,鍾,61,精,O,3,即,容,3,蹤
3,平,上平三,鍾,61,精,O,3,即,容,4,䡮
3,平,上平三,鍾,61,精,O,3,即,容,5,樅
3,平,上平三,鍾,61,精,O,3,即,容,6,磫
3,平,上平三,鍾,61,精,O,3,即,容,7,豵
3,平,上平三,鍾,61,精,O,3,即,容,8,熧
3,平,上平三,鍾,61,精,O,3,即,容,9,𧺣
3,平,上平三,鍾,62,日,O,3,而,容,1,茸
3,平,上平三,鍾,62,日,O,3,而,容,2,䩸
3,平,上平三,鍾,62,日,O,3,而,容,3,𩮙
3,平,上平三,鍾,62,日,O,3,而,容,4,䇯
3,平,上平三,鍾,62,日,O,3,而,容,5,襛
3,平,上平三,鍾,62,日,O,3,而,容,6,穠
3,平,上平三,鍾,62,日,O,3,而,容,7,搑
3,平,上平三,鍾,62,日,O,3,而,容,8,𥎂
3,平,上平三,鍾,62,日,O,3,而,容,9,榵
3,平,上平三,鍾,62,日,O,3,而,容,10,穁
3,平,上平三,鍾,63,群,O,3,渠,容,1,蛩
3,平,上平三,鍾,63,群,O,3,渠,容,2,邛
3,平,上平三,鍾,63,群,O,3,渠,容,3,舼
3,平,上平三,鍾,63,群,O,3,渠,容,4,𦨰
3,平,上平三,鍾,63,群,O,3,渠,容,5,筇
3,平,上平三,鍾,63,群,O,3,渠,容,6,輁
3,平,上平三,鍾,63,群,O,3,渠,容,7,𦭭
3,平,上平三,鍾,63,群,O,3,渠,容,8,𥳎
3,平,上平三,鍾,63,群,O,3,渠,容,9,䂬
3,平,上平三,鍾,63,群,O,3,渠,容,10,蛬
3,平,上平三,鍾,63,群,O,3,渠,容,11,𠌖
3,平,上平三,鍾,63,群,O,3,渠,容,12,𩬰
3,平,上平三,鍾,63,群,O,3,渠,容,13,桏
3,平,上平三,鍾,63,群,O,3,渠,容,14,䅃
3,平,上平三,鍾,63,群,O,3,渠,容,15,𤤶
3,平,上平三,鍾,63,群,O,3,渠,容,16,𩢽
3,平,上平三,鍾,64,常,O,3,蜀,庸,1,鱅
3,平,上平三,鍾,64,常,O,3,蜀,庸,2,慵
3,平,上平三,鍾,64,常,O,3,蜀,庸,3,𩌨
3,平,上平三,鍾,65,見,O,3,九,容,1,恭
3,平,上平三,鍾,65,見,O,3,九,容,2,龔
3,平,上平三,鍾,65,見,O,3,九,容,3,供
3,平,上平三,鍾,65,見,O,3,九,容,4,珙
3,平,上平三,鍾,65,見,O,3,九,容,5,䢼
3,平,上平三,鍾,65,見,O,3,九,容,6,共
3,平,上平三,鍾,65,見,O,3,九,容,7,𤱨
3,平,上平三,鍾,65,見,O,3,九,容,8,廾
3,平,上平三,鍾,65,見,O,3,九,容,9,髸
3,平,上平三,鍾,65,見,O,3,九,容,10,䳍
3,平,上平三,鍾,66,心,O,3,息,恭,1,蜙
3,平,上平三,鍾,66,心,O,3,息,恭,2,淞
3,平,上平三,鍾,66,心,O,3,息,恭,3,凇
3,平,上平三,鍾,66,心,O,3,息,恭,4,鬆
3,平,上平三,鍾,66,心,O,3,息,恭,5,倯
3,平,上平三,鍾,66,心,O,3,息,恭,6,𢔋
3,平,上平三,鍾,67,清,O,3,七,恭,1,樅
3,平,上平三,鍾,67,清,O,3,七,恭,2,鏦
3,平,上平三,鍾,67,清,O,3,七,恭,3,從
3,平,上平三,鍾,67,清,O,3,七,恭,4,暰
3,平,上平三,鍾,67,清,O,3,七,恭,5,䗥
3,平,上平三,鍾,67,清,O,3,七,恭,6,瑽
3,平,上平三,鍾,67,清,O,3,七,恭,7,摐
3,平,上平三,鍾,67,清,O,3,七,恭,8,䐫
3,平,上平三,鍾,67,清,O,3,七,恭,9,𥡬
3,平,上平三,鍾,67,清,O,3,七,恭,10,𧺣
3,平,上平三,鍾,67,清,O,3,七,恭,11,鬆
3,平,上平三,鍾,67,清,O,3,七,恭,12,𨑪
3,平,上平三,鍾,68,溪,O,3,曲,恭,1,銎
3,平,上平三,鍾,68,溪,O,3,曲,恭,2,𥳎
4,平,上平四,江,69,見,O,2,古,雙,1,江
4,平,上平四,江,69,見,O,2,古,雙,2,扛
4,平,上平四,江,69,見,O,2,古,雙,3,杠
4,平,上平四,江,69,見,O,2,古,雙,4,茳
4,平,上平四,江,69,見,O,2,古,雙,5,釭
4,平,上平四,江,69,見,O,2,古,雙,6,矼
4,平,上平四,江,69,見,O,2,古,雙,7,豇
4,平,上平四,江,69,見,O,2,古,雙,8,肛
4,平,上平四,江,69,見,O,2,古,雙,9,玒
4,平,上平四,江,69,見,O,2,古,雙,10,𧢸
4,平,上平四,江,69,見,O,2,古,雙,11,䜫
4,平,上平四,江,70,明,O,2,莫,江,1,厖
4,平,上平四,江,70,明,O,2,莫,江,2,駹
4,平,上平四,江,70,明,O,2,莫,江,3,狵
4,平,上平四,江,70,明,O,2,莫,江,4,尨
4,平,上平四,江,70,明,O,2,莫,江,5,浝
4,平,上平四,江,70,明,O,2,莫,江,6,哤
4,平,上平四,江,70,明,O,2,莫,江,7,牻
4,平,上平四,江,70,明,O,2,莫,江,8,娏
4,平,上平四,江,70,明,O,2,莫,江,9,䵨
4,平,上平四,江,70,明,O,2,莫,江,10,㟌
4,平,上平四,江,70,明,O,2,莫,江,11,蛖
4,平,上平四,江,70,明,O,2,莫,江,12,𥆙
4,平,上平四,江,70,明,O,2,莫,江,13,痝
4,平,上平四,江,70,明,O,2,莫,江,14,𠈵
4,平,上平四,江,71,娘,O,2,女,江,1,𦗳
4,平,上平四,江,71,娘,O,2,女,江,2,𣰊
4,平,上平四,江,71,娘,O,2,女,江,3,涳
4,平,上平四,江,71,娘,O,2,女,江,4,噥
4,平,上平四,江,71,娘,O,2,女,江,5,𩟊
4,平,上平四,江,71,娘,O,2,女,江,6,鬞
4,平,上平四,江,71,娘,O,2,女,江,7,䁸
4,平,上平四,江,71,娘,O,2,女,江,8,𪆯
4,平,上平四,江,72,初,O,2,楚,江,1,囪
4,平,上平四,江,72,初,O,2,楚,江,2,窻
4,平,上平四,江,72,初,O,2,楚,江,3,牕
4,平,上平四,江,72,初,O,2,楚,江,4,窓
4,平,上平四,江,72,初,O,2,楚,江,5,䎫
4,平,上平四,江,72,初,O,2,楚,江,6,堫
4,平,上平四,江,72,初,O,2,楚,江,7,摐
4,平,上平四,江,72,初,O,2,楚,江,8,鏦
4,平,上平四,江,72,初,O,2,楚,江,9,𥎋
4,平,上平四,江,73,幫,O,2,博,江,1,邦
4,平,上平四,江,73,幫,O,2,博,江,2,𤰫
4,平,上平四,江,73,幫,O,2,博,江,3,梆
4,平,上平四,江,73,幫,O,2,博,江,4,垹
4,平,上平四,江,74,匣,O,2,下,江,1,栙
4,平,上平四,江,74,匣,O,2,下,江,2,䜶
4,平,上平四,江,74,匣,O,2,下,江,3,降
4,平,上平四,江,74,匣,O,2,下,江,4,缸
4,平,上平四,江,74,匣,O,2,下,江,5,瓨
4,平,上平四,江,74,匣,O,2,下,江,6,洚
4,平,上平四,江,74,匣,O,2,下,江,7,夅
4,平,上平四,江,74,匣,O,2,下,江,8,跭
4,平,上平四,江,75,滂,O,2,匹,江,1,胮
4,平,上平四,江,75,滂,O,2,匹,江,2,𤵸
4,平,上平四,江,75,滂,O,2,匹,江,3,𩐨
4,平,上平四,江,75,滂,O,2,匹,江,4,𪔔
4,平,上平四,江,75,滂,O,2,匹,江,5,𪐿
4,平,上平四,江,76,來,O,2,呂,江,1,瀧
4,平,上平四,江,76,來,O,2,呂,江,2,䮾
4,平,上平四,江,77,生,O,2,所,江,1,雙
4,平,上平四,江,77,生,O,2,所,江,2,艭
4,平,上平四,江,77,生,O,2,所,江,3,䉶
4,平,上平四,江,77,生,O,2,所,江,4,𢥠
4,平,上平四,江,77,生,O,2,所,江,5,䝄
4,平,上平四,江,77,生,O,2,所,江,6,瀧
4,平,上平四,江,77,生,O,2,所,江,7,𨇯
4,平,上平四,江,78,並,O,2,薄,江,1,龐
4,平,上平四,江,78,並,O,2,薄,江,2,逄
4,平,上平四,江,78,並,O,2,薄,江,3,胮
4,平,上平四,江,78,並,O,2,薄,江,4,𩐨
4,平,上平四,江,78,並,O,2,薄,江,5,舽
4,平,上平四,江,79,曉,O,2,許,江,1,肛
4,平,上平四,江,79,曉,O,2,許,江,2,啌
4,平,上平四,江,79,曉,O,2,許,江,3,谾
4,平,上平四,江,79,曉,O,2,許,江,4,舡
4,平,上平四,江,80,影,O,2,握,江,1,胦
4,平,上平四,江,81,溪,O,2,苦,江,1,腔
4,平,上平四,江,81,溪,O,2,苦,江,2,𤟄
4,平,上平四,江,81,溪,O,2,苦,江,3,羫
4,平,上平四,江,81,溪,O,2,苦,江,4,控
4,平,上平四,江,81,溪,O,2,苦,江,5,椌
4,平,上平四,江,81,溪,O,2,苦,江,6,悾
4,平,上平四,江,81,溪,O,2,苦,江,7,跫
4,平,上平四,江,81,溪,O,2,苦,江,8,涳
4,平,上平四,江,81,溪,O,2,苦,江,9,崆
4,平,上平四,江,81,溪,O,2,苦,江,10,𩩝
4,平,上平四,江,81,溪,O,2,苦,江,11,㾤
4,平,上平四,江,81,溪,O,2,苦,江,12,㼹
4,平,上平四,江,82,澄,O,2,宅,江,1,幢
4,平,上平四,江,82,澄,O,2,宅,江,2,撞
4,平,上平四,江,82,澄,O,2,宅,江,3,橦
4,平,上平四,江,82,澄,O,2,宅,江,4,𣃘
4,平,上平四,江,82,澄,O,2,宅,江,5,噇
4,平,上平四,江,82,澄,O,2,宅,江,6,𩪘
4,平,上平四,江,83,徹,O,2,丑,江,1,憃
4,平,上平四,江,83,徹,O,2,丑,江,2,䚎
4,平,上平四,江,83,徹,O,2,丑,江,3,𥡟
4,平,上平四,江,83,徹,O,2,丑,江,4,䄝
4,平,上平四,江,83,徹,O,2,丑,江,5,𧜧
4,平,上平四,江,84,知,O,2,都,江,1,樁
4,平,上平四,江,84,知,O,2,都,江,2,𣻛
4,平,上平四,江,85,疑,O,2,五,江,1,㟅
4,平,上平四,江,86,崇,O,2,士,江,1,淙
4,平,上平四,江,86,崇,O,2,士,江,2,鬃
4,平,上平四,江,86,崇,O,2,士,江,3,㼻
4,平,上平四,江,86,崇,O,2,士,江,4,𩞐
5,平,上平五,支,87,章,O,3,章,移,1,支
5,平,上平五,支,87,章,O,3,章,移,2,𥾣
5,平,上平五,支,87,章,O,3,章,移,3,只
5,平,上平五,支,87,章,O,3,章,移,4,汥
5,平,上平五,支,87,章,O,3,章,移,5,㲍
5,平,上平五,支,87,章,O,3,章,移,6,巵
5,平,上平五,支,87,章,O,3,章,移,7,梔
5,平,上平五,支,87,章,O,3,章,移,8,枝
5,平,上平五,支,87,章,O,3,章,移,9,衹
5,平,上平五,支,87,章,O,3,章,移,10,㽻
5,平,上平五,支,87,章,O,3,章,移,11,衼
5,平,上平五,支,87,章,O,3,章,移,12,肢
5,平,上平五,支,87,章,O,3,章,移,13,胑
5,平,上平五,支,87,章,O,3,章,移,14,𨈛
5,平,上平五,支,87,章,O,3,章,移,15,禔
5,平,上平五,支,87,章,O,3,章,移,16,馶
5,平,上平五,支,87,章,O,3,章,移,17,氏
5,平,上平五,支,87,章,O,3,章,移,18,疻
5,平,上平五,支,87,章,O,3,章,移,19,㩼
5,平,上平五,支,87,章,O,3,章,移,20,鳷
5,平,上平五,支,87,章,O,3,章,移,21,䧴
5,平,上平五,支,87,章,O,3,章,移,22,觶
5,平,上平五,支,87,章,O,3,章,移,23,榰
5,平,上平五,支,87,章,O,3,章,移,24,㯄
5,平,上平五,支,87,章,O,3,章,移,25,𪂅
5,平,上平五,支,87,章,O,3,章,移,26,𧌔
5,平,上平五,支,87,章,O,3,章,移,27,眵
5,平,上平五,支,87,章,O,3,章,移,28,䡋
5,平,上平五,支,87,章,O,3,章,移,29,𩍲
5,平,上平五,支,88,以,O,3,弋,支,1,移
5,平,上平五,支,88,以,O,3,弋,支,2,䄬
5,平,上平五,支,88,以,O,3,弋,支,3,迻
5,平,上平五,支,88,以,O,3,弋,支,4,𠩗
5,平,上平五,支,88,以,O,3,弋,支,5,杝
5,平,上平五,支,88,以,O,3,弋,支,6,鉹
5,平,上平五,支,88,以,O,3,弋,支,7,袲
5,平,上平五,支,88,以,O,3,弋,支,8,箷
5,平,上平五,支,88,以,O,3,弋,支,9,𥠥
5,平,上平五,支,88,以,O,3,弋,支,10,㥴
5,平,上平五,支,88,以,O,3,弋,支,11,詑
5,平,上平五,支,88,以,O,3,弋,支,12,簃
5,平,上平五,支,88,以,O,3,弋,支,13,䔟
5,平,上平五,支,88,以,O,3,弋,支,14,熪
5,平,上平五,支,88,以,O,3,弋,支,15,扅
5,平,上平五,支,88,以,O,3,弋,支,16,衪
5,平,上平五,支,88,以,O,3,弋,支,17,暆
5,平,上平五,支,88,以,O,3,弋,支,18,迆
5,平,上平五,支,88,以,O,3,弋,支,19,𤝻
5,平,上平五,支,88,以,O,3,弋,支,20,栘
5,平,上平五,支,88,以,O,3,弋,支,21,歋
5,平,上平五,支,88,以,O,3,弋,支,22,酏
5,平,上平五,支,88,以,O,3,弋,支,23,匜
5,平,上平五,支,88,以,O,3,弋,支,24,拸
5,平,上平五,支,88,以,O,3,弋,支,25,謻
5,平,上平五,支,88,以,O,3,弋,支,26,𠗺
5,平,上平五,支,88,以,O,3,弋,支,27,蛇
5,平,上平五,支,88,以,O,3,弋,支,28,虵
5,平,上平五,支,88,以,O,3,弋,支,29,螔
5,平,上平五,支,88,以,O,3,弋,支,30,𠐀
5,平,上平五,支,88,以,O,3,弋,支,31,𣣢
5,平,上平五,支,88,以,O,3,弋,支,32,䬁
5,平,上平五,支,89,云,C,3,薳,支,1,爲
5,平,上平五,支,89,云,C,3,薳,支,2,為
5,平,上平五,支,89,云,C,3,薳,支,3,潙
5,平,上平五,支,89,云,C,3,薳,支,4,䧦
5,平,上平五,支,89,云,C,3,薳,支,5,鄬
5,平,上平五,支,89,云,C,3,薳,支,6,𩻟
5,平,上平五,支,90,見,C,3,居,爲,1,嬀
5,平,上平五,支,90,見,C,3,居,爲,2,潙
5,平,上平五,支,91,曉,C,3,許,爲,1,𪎮
5,平,上平五,支,91,曉,C,3,許,爲,2,麾
5,平,上平五,支,91,曉,C,3,許,爲,3,噅
5,平,上平五,支,91,曉,C,3,許,爲,4,撝
5,平,上平五,支,91,曉,C,3,許,爲,5,𩻟
5,平,上平五,支,91,曉,C,3,許,爲,6,䧦
5,平,上平五,支,92,影,C,3,於,爲,1,逶
5,平,上平五,支,92,影,C,3,於,爲,2,𣨙
5,平,上平五,支,92,影,C,3,於,爲,3,萎
5,平,上平五,支,92,影,C,3,於,爲,4,㮃
5,平,上平五,支,92,影,C,3,於,爲,5,覣
5,平,上平五,支,92,影,C,3,於,爲,6,蜲
5,平,上平五,支,92,影,C,3,於,爲,7,痿
5,平,上平五,支,92,影,C,3,於,爲,8,倭
5,平,上平五,支,92,影,C,3,於,爲,9,委
5,平,上平五,支,92,影,C,3,於,爲,10,䴧
5,平,上平五,支,92,影,C,3,於,爲,11,蟡
5,平,上平五,支,93,明,O,3,靡,爲,1,糜
5,平,上平五,支,93,明,O,3,靡,爲,2,縻
5,平,上平五,支,93,明,O,3,靡,爲,3,㸏
5,平,上平五,支,93,明,O,3,靡,爲,4,𪎕
5,平,上平五,支,93,明,O,3,靡,爲,5,蘼
5,平,上平五,支,93,明,O,3,靡,爲,6,䊳
5,平,上平五,支,93,明,O,3,靡,爲,7,𪎭
5,平,上平五,支,93,明,O,3,靡,爲,8,𦗕
5,平,上平五,支,93,明,O,3,靡,爲,9,醿
5,平,上平五,支,94,曉,C,3,許,規,1,隓
5,平,上平五,支,94,曉,C,3,許,規,2,墮
5,平,上平五,支,94,曉,C,3,許,規,3,隳
5,平,上平五,支,94,曉,C,3,許,規,4,眭
5,平,上平五,支,94,曉,C,3,許,規,5,觿
5,平,上平五,支,94,曉,C,3,許,規,6,睢
5,平,上平五,支,94,曉,C,3,許,規,7,䜐
5,平,上平五,支,94,曉,C,3,許,規,8,鑴
5,平,上平五,支,94,曉,C,3,許,規,9,蘳
5,平,上平五,支,95,澄,C,3,直,垂,1,鬌
5,平,上平五,支,95,澄,C,3,直,垂,2,錘
5,平,上平五,支,95,澄,C,3,直,垂,3,甀
5,平,上平五,支,96,常,C,3,是,爲,1,𡍮
5,平,上平五,支,96,常,C,3,是,爲,2,垂
5,平,上平五,支,96,常,C,3,是,爲,3,陲
5,平,上平五,支,96,常,C,3,是,爲,4,倕
5,平,上平五,支,96,常,C,3,是,爲,5,𦈼
5,平,上平五,支,96,常,C,3,是,爲,6,𨿠
5,平,上平五,支,96,常,C,3,是,爲,7,圌
5,平,上平五,支,96,常,C,3,是,爲,8,篅
5,平,上平五,支,96,常,C,3,是,爲,9,𥳙
5,平,上平五,支,96,常,C,3,是,爲,10,𠃀
5,平,上平五,支,97,來,C,3,力,爲,1,羸
5,平,上平五,支,97,來,C,3,力,爲,2,𡰠
5,平,上平五,支,98,昌,C,3,昌,垂,1,吹
5,平,上平五,支,98,昌,C,3,昌,垂,2,炊
5,平,上平五,支,98,昌,C,3,昌,垂,3,䶴
5,平,上平五,支,99,滂,O,3,敷,羈,1,鈹
5,平,上平五,支,99,滂,O,3,敷,羈,2,帔
5,平,上平五,支,99,滂,O,3,敷,羈,3,鮍
5,平,上平五,支,99,滂,O,3,敷,羈,4,披
5,平,上平五,支,99,滂,O,3,敷,羈,5,𤱍
5,平,上平五,支,99,滂,O,3,敷,羈,6,耚
5,平,上平五,支,99,滂,O,3,敷,羈,7,狓
5,平,上平五,支,99,滂,O,3,敷,羈,8,翍
5,平,上平五,支,99,滂,O,3,敷,羈,9,旇
5,平,上平五,支,99,滂,O,3,敷,羈,10,秛
5,平,上平五,支,99,滂,O,3,敷,羈,11,𤿎
5,平,上平五,支,99,滂,O,3,敷,羈,12,㱟
5,平,上平五,支,100,幫,O,3,彼,爲,1,陂
5,平,上平五,支,100,幫,O,3,彼,爲,2,詖
5,平,上平五,支,100,幫,O,3,彼,爲,3,碑
5,平,上平五,支,100,幫,O,3,彼,爲,4,羆
5,平,上平五,支,100,幫,O,3,彼,爲,5,𥀍
5,平,上平五,支,100,幫,O,3,彼,爲,6,𨰟
5,平,上平五,支,100,幫,O,3,彼,爲,7,𤜑
5,平,上平五,支,100,幫,O,3,彼,爲,8,𨧦
5,平,上平五,支,100,幫,O,3,彼,爲,9,𥶓
5,平,上平五,支,100,幫,O,3,彼,爲,10,襬
5,平,上平五,支,100,幫,O,3,彼,爲,11,藣
5,平,上平五,支,101,邪,C,3,旬,爲,1,隨
5,平,上平五,支,101,邪,C,3,旬,爲,2,隋
5,平,上平五,支,101,邪,C,3,旬,爲,3,𥶻
5,平,上平五,支,102,溪,C,3,去,爲,1,虧
5,平,上平五,支,103,溪,C,3,去,隨,1,闚
5,平,上平五,支,103,溪,C,3,去,隨,2,窺
5,平,上平五,支,104,群,O,3,渠,羈,1,奇
5,平,上平五,支,104,群,O,3,渠,羈,2,琦
5,平,上平五,支,104,群,O,3,渠,羈,3,騎
5,平,上平五,支,104,群,O,3,渠,羈,4,鵸
5,平,上平五,支,104,群,O,3,渠,羈,5,弜
5,平,上平五,支,104,群,O,3,渠,羈,6,鬾
5,平,上平五,支,104,群,O,3,渠,羈,7,碕
5,平,上平五,支,104,群,O,3,渠,羈,8,𢺷
5,平,上平五,支,104,群,O,3,渠,羈,9,㩽
5,平,上平五,支,104,群,O,3,渠,羈,10,錡
5,平,上平五,支,105,群,O,3,巨,支,1,祇
5,平,上平五,支,105,群,O,3,巨,支,2,示
5,平,上平五,支,105,群,O,3,巨,支,3,衹
5,平,上平五,支,105,群,O,3,巨,支,4,岐
5,平,上平五,支,105,群,O,3,巨,支,5,歧
5,平,上平五,支,105,群,O,3,巨,支,6,𨙸
5,平,上平五,支,105,群,O,3,巨,支,7,馶
5,平,上平五,支,105,群,O,3,巨,支,8,疧
5,平,上平五,支,105,群,O,3,巨,支,9,蚑
5,平,上平五,支,105,群,O,3,巨,支,10,忯
5,平,上平五,支,105,群,O,3,巨,支,11,䞚
5,平,上平五,支,105,群,O,3,巨,支,12,翄
5,平,上平五,支,105,群,O,3,巨,支,13,𢻚
5,平,上平五,支,105,群,O,3,巨,支,14,軝
5,平,上平五,支,105,群,O,3,巨,支,15,𩉬
